MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,MSFT.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,TSLA.O,IVV,IVV,IVV,IVV,IVV,IVV
HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME,HIGH,CLOSE,LOW,OPEN,COUNT,VOLUME
303.23,299.49,297.7201,300.51,359919,25715377,346.8996531,333.03633363,325.4663412,326.64634002,1124237,120676269.67626968,451.8669,447.39,447.12,450.36,68102,5558013
304.2,304.1,298.315,299.14,318259,24484456,341.49632517,337.97299535999997,329.5996704,336.57633009,683997,68920946.92094693,452.39,452.36,446.65,447.79,54085,3491547
305.5,303.68,299.2855,305.23,340082,22566453,340.5996260667,336.87966312,332.43970089329997,335.999664,592405,62031608.03160803,454.95,454.64,450.36,453.1,72503,6909810
310.8,310.7,304.33,304.33,368661,29578188,365.9596007067,363.94630271999995,351.1996488,355.03297829999997,1109114,102506181.50618151,457.86,457.83,452.0,453.95,69526,4230256
315.82,315.41,309.05,313.91,423166,30393403,371.58962841,366.52296680999996,357.70297562999997,369.32963067,831060,73614892.61489262,464.05,463.67,458.05,462.01,83903,5716765
315.95,313.86,311.58,313.76,340160,28163555,371.31629535,364.66296867,361.332972,363.72296961,597499,59865065.865065865,463.165,460.79,458.44,462.51,66679,5738719
315.14,308.31,307.89,313.9,355031,33422070,367.7129322867,359.19964079999994,358.879974453,364.85630181,509541,48992805.992805995,460.72,453.69,453.47,459.91,87271,6553420
310.13,309.42,305.54,309.37,315033,27110529,364.91630175,361.52963846999995,355.54631112000004,360.38297295,549089,54263277.26327726,455.42,454.79,451.08,455.26,81121,5257398
315.11,314.97,309.71,310.09,300000,24335868,383.30295003000003,381.81628485,357.50964249,363.12630354000004,859373,82177783.17778318,458.91,458.8,454.24,455.18,46892,4052062
314.865,310.88,309.87,313.27,312602,23156719,384.28961570999996,363.75296958,362.4329709,378.76628789999995,859307,80075099.07509908,459.79,452.89,451.82,457.24,75877,4425567
307.0,299.5,296.71,305.19,548742,40110372,359.666307,348.58631808,342.56632410000003,357.82297551,963152,89348624.34862435,450.88,448.49,445.42,448.79,99005,6035483
303.65,301.37,296.35,296.66,360492,31411155,358.86297447,352.41964758,340.5130261533,350.79631587,771755,79447138.44713844,452.62,450.71,445.45,447.54,102246,5313245
301.12,296.97,296.28,300.44,309094,24361917,349.47965052,341.82965817,340.81132585499995,347.73631893,582323,55013743.01374301,452.56,449.51,447.91,449.97,57285,4962820
292.61,285.26,285.0,291.79,502223,34569264,336.1556971773,325.30967468999995,324.87967512,326.7996732,756593,59357264.35726436,446.89,441.74,441.3,446.02,79711,4955008
290.739,282.06,280.49,289.235,435819,30966721,340.3970262693,328.98300435,325.5330411333,332.54633412,615650,65976161.97616198,447.65,440.05,438.56,445.05,87109,5272471
288.58,287.62,281.3,282.73,290614,21907176,342.07965792,340.78965920999997,324.365342301,327.024672975,521649,55121266.12126612,445.98,445.2,439.74,440.05,61501,7292474
288.305,279.83,279.32,288.09,381427,28221607,337.5696290967,328.333005,327.39633927,333.09633356999996,580183,58422463.422463425,446.65,439.7,439.57,445.44,54096,4410031
282.46,280.52,278.34,278.91,299127,20778000,338.30632835999995,334.76299857,324.46967552999996,329.67633699,544521,51715272.71527272,441.64,439.86,437.53,438.71,70991,4631471
286.17,285.3,278.41,279.38,312037,22297720,344.97965502,342.71632395,331.774668225,335.01966497999996,527907,49847881.847881846,447.73,446.96,439.58,439.75,57495,5184906
289.7,286.36,285.3702,289.4,313845,22906667,344.666322,325.7330076,325.0830415833,343.33299,864909,70711396.71139671,449.5,446.56,445.41,448.88,62831,4293898
293.3,280.81,280.06,288.58,411095,29454587,364.07296926,336.25966374,332.13800119499996,358.24297509,1119157,105416442.41644242,451.97,440.09,439.02,450.56,97649,5260071
283.2,274.03,273.38,281.68,455519,29405798,344.94965504999993,335.01633165,331.33303533329996,338.30299503,691867,69696627.69662769,439.09,427.78,427.3,438.8,122063,7928902
281.11,280.72,270.77,273.29,507837,35678852,336.20633046,332.67300065999996,325.09967489999997,326.32300701,719906,68341403.34140335,430.53,430.42,420.64,425.465,147176,7913069
278.3599,270.22,270.0,277.5,703113,46518445,333.33299999999997,292.13970786,291.666375,331.80966818999997,1570849,136133803.13380313,427.87,417.89,417.84,427.7,153327,9574292
290.97,283.22,279.16,282.1,823598,63477694,305.999694,293.83637283,292.45304088,299.52636714,913172,76956472.95647296,424.73,419.15,416.82,418.94,162170,9798339
290.98,289.63,281.4562,285.185,448000,33646570,299.9997,292.50304083,273.8997261,299.99303334,1367546,124948651.94865195,431.48,429.68,419.4262,424.1,95261,5565438
289.88,277.52,276.5,288.61,475254,37073923,311.4663218667,290.25304308,289.99971,300.74969925,892716,88133083.13308313,427.68,413.56,412.98,425.48,130369,8744840
284.94,284.47,276.22,277.71,501419,35151105,302.1196645467,300.97969902,282.67638399,286.92304641,786411,75781446.78144678,417.68,416.22,406.8,413.62,153666,9393923
284.13,281.78,280.15,283.96,352891,25978605,308.02635864,303.08303025,296.19637047,301.05969894,607314,63709638.709638715,420.73,418.15,415.155,416.82,114070,7359727
290.88,289.98,276.73,282.59,460202,33599320,318.4996815,317.53968246,295.09303824,301.31303202000004,728807,81643785.64378564,431.5,430.74,415.48,418.87,162849,9572616
286.35,277.35,274.34,285.54,593657,43260386,315.1996848,291.09304224,285.8997141,313.06968693,1016720,92519285.51928551,426.43,415.45,411.2,426.35,183646,11436757
279.25,274.73,271.27,274.805,536611,37780322,295.999704,288.54971144999996,281.034718965,295.66637099999997,790391,72903183.9031839,416.55,413.21,407.48,412.87,178397,8978530
272.36,264.58,263.32,270.06,649440,47725952,281.87638479,262.36973763,260.38307295,278.81638785,1135043,90810312.81031281,408.09,399.92,398.28,406.8,151248,8724176
273.75,269.5,265.07,271.69,526747,39336424,275.11972488,266.67973331999997,258.08307525,273.10306023,894442,84401715.4017154,407.76,400.71,396.51,406.205,190577,10355163
271.36,260.55,259.3,265.68,633608,48975898,269.92306341,244.66642199999998,242.39975760000002,264.999735,1144558,97224556.22455622,405.69,394.39,393.62,399.78,149777,8473070
259.88,255.35,250.02,257.69,715930,51033802,253.21974677999998,242.666424,226.66644,233.66643299999998,1393017,140313002.31300232,397.45,393.81,386.78,391.03,118730,7557400
263.04,261.12,255.35,257.35,452459,34925093,262.4497042167,256.52974347,250.52141614500002,257.82640884,864582,92150816.15081616,404.88,403.41,397.34,398.38,80168,5360433
265.82,261.5,255.78,259.955,402396,32550933,256.58641008,241.45642521,239.69592697049998,255.71974428,844608,86098625.0986251,405.735,401.71,399.32,401.69,73909,4944505
268.33,266.82,262.46,266.11,346098,28828799,254.82641184,253.86974613,242.94975705,249.11975088,728839,80236190.23619024,410.33,410.03,404.33,408.24,76711,5230360
263.6,254.08,252.77,263.0,414290,31355985,253.4997465,236.60309672999998,233.60309972999997,248.17308516,888562,87811899.81189981,405.5,393.56,392.25,405.24,86795,6217210
257.67,253.14,251.88,253.9,408722,32692286,244.66642199999998,236.47309685999997,231.36976863,235.666431,822374,90296763.2967633,395.74,391.1,388.74,390.17,102860,7168694
258.54,252.56,246.44,257.24,518560,39199279,240.52709280599998,221.2997787,210.999789,237.99642867,1688030,144973449.97344998,395.49,391.3,382.17,394.91,106782,7447986
261.5,260.65,253.43,255.49,386147,33175379,226.6514733483,224.9664417,212.68645397999998,218.33978166,885448,88903726.9037269,399.42,398.61,392.0795,394.57,66585,4936456
261.33,259.62,253.5,257.89,357104,29043904,217.97311535999998,209.38645727999997,206.85645981000002,217.84311548999997,916174,89092604.0926041,396.79,395.75,388.63,394.21,87373,5415836
264.58,262.52,257.125,258.14,340324,28547947,223.10644356,219.5997804,207.66982566329997,207.94979205,773480,92139416.13941614,401.16,399.25,393.61,394.03,77286,5610230
267.11,265.9,261.4294,262.27,297969,25002105,239.5563937767,235.90976409,217.88644878,220.47311286,912914,106003450.00345,408.8,407.06,400.2,400.43,55326,4283403
273.34,273.24,267.56,268.48,307859,26910806,253.26641339999998,253.20974679,240.1767931563,241.08309225,780163,89295071.2950713,417.25,417.25,409.49,409.71,51550,4078714
274.77,271.87,268.93,272.53,363100,37827695,259.5997404,252.75308058,244.74308858999999,257.94640872,869759,101914472.91447292,418.3,414.87,411.83,415.36,88336,5773919
277.69,272.42,270.04,275.195,321549,25292174,257.32640934,246.78975321,243.63975635999998,251.71974827999998,663698,77248040.24804024,418.05,411.51,408.75,416.99,73267,6646235
274.65,274.58,261.6,264.45,532531,44008209,264.20973578999997,258.333075,242.0664246,244.15642251,762172,93473211.47321148,419.29,419.26,408.84,411.25,60108,4391475
273.45,270.02,268.41,270.31,303810,28058958,247.7963855367,234.51643214999999,233.4175665822,243.22475677499997,1099909,112393849.3938494,415.84,412.38,411.32,414.21,49444,4039087
274.18,268.75,267.22,272.06,260014,22400342,244.8664218,238.27976172,234.34976564999997,244.35308897999997,751095,84204606.2046062,418.41,413.62,412.36,416.69,52012,3028644
273.13,272.5,265.94,266.635,247047,22860677,239.99642667,238.88642778,230.09310323999998,233.999766,641260,72808674.80867481,418.04,417.46,409.4,409.84,49478,4627465
273.0,270.41,269.61,271.71,234208,17372341,249.96308337,241.8664248,239.17642748999998,240.08642658,683899,76210696.2106962,417.62,412.94,412.19,415.75,47940,3379451
272.7081,264.79,264.63,267.78,301845,26439728,255.5463777867,239.70642696,239.32642734,249.33975066,876381,96491403.49140349,412.15,401.99,401.89,409.79,54652,3994407
260.58,252.99,252.53,260.58,459375,31445841,239.49976049999998,232.22976777000002,227.91310542,235.15643151,974759,98090996.09099609,396.1,390.13,390.09,395.3,92284,8654161
249.0242,242.26,241.53,245.11,587063,46135788,226.63310669999998,215.73645093000002,214.68311864999998,223.16644349999999,1042431,102767364.76736477,382.15,375.13,373.63,380.17,155472,13018360
245.74,244.49,241.51,243.86,370359,28651487,226.32977367,220.88977910999998,211.73645493,218.28644838,805383,97988893.98889399,378.24,374.13,370.89,377.2,177762,12557860
255.3,251.76,246.42,248.31,410433,33111729,235.66306433670002,232.999767,218.14978185,220.91644574999998,894424,119132054.13205414,384.24,379.46,372.44,377.69,131513,9075766
247.4174,244.97,243.02,245.98,437473,33169160,225.1664415,213.09978689999997,208.69312464,222.73644393,979353,107390807.39080739,371.2308,366.99,364.36,370.83,113862,10548879
250.5,247.65,244.03,244.7,426274,43084780,220.96917903059997,216.75978324,213.19645347,213.43311989999998,673268,92641862.64186265,371.27,367.66,364.03,367.44,125050,13277932
254.75,253.74,249.51,250.255,325280,29928297,243.5771230893,237.03642963,224.333109,224.60310872999997,1004686,122793077.7930778,378.45,377.01,373.63,373.74,81993,6635828
257.17,253.13,250.37,251.89,305208,25961215,246.83308649999998,236.08643057999998,233.82643284,234.50309883,758537,101527361.52736153,380.66,376.36,372.09,372.57,72307,5115413
259.37,258.86,253.63,255.57,317666,25861449,239.31642735,235.06976493000002,228.63643803,237.904762095,795535,104202782.2027822,380.763,380.13,374.77,378.58,101372,7788956
267.98,267.7,261.72,261.808,341717,33923231,246.06642060000001,245.70642096,236.08643057999998,237.46809586499998,684996,95770790.77079077,392.08,392.0,383.34,383.34,58154,4803114
268.3,264.89,263.28,268.205,288957,24615114,252.06974793,244.91975508,242.56529076779998,249.3664173,681102,89178401.17840119,393.359,390.58,389.41,393.04,89437,7858253
266.91,256.48,256.32,263.98,337121,27380247,249.96975002999997,232.66310067,232.34310098999998,244.48308885,777806,90666591.66659167,395.14,382.61,382.5,392.14,75881,5630770
261.97,260.26,255.76,257.59,267537,20069839,231.17310215999998,228.48977151,222.27311106000002,230.49976949999999,735896,82897336.8973369,384.22,382.34,380.4,383.17,67206,3905792
259.53,256.83,252.9,257.05,350609,31730868,229.45643721,224.47310885999997,218.86311447,224.50977548999998,761006,94600546.6005466,382.58,379.15,374.52,378.2,88824,7321105
259.77,259.58,254.61,256.39,298425,22837692,230.22976977000002,227.26310607,222.11981121329998,226.999773,624916,74460518.46051846,383.64,383.09,375.77,378.52,74246,5267694
262.98,262.85,254.74,256.16,336748,22971634,233.14643352000002,233.0664336,216.1664838333,222.999777,783238,84779196.77919678,383.97,383.91,374.83,377.87,89981,5097025
267.99,266.21,262.4,263.75,297475,23824419,234.56309877,231.7331016,227.18643947999996,230.77976922,603510,71853701.85370186,387.855,385.28,381.59,384.11,105496,4982831
269.055,268.4,265.02,265.12,279545,20859874,245.361421305,244.54308878999998,232.20976779,233.91976608,699835,81930771.93077193,391.84,390.99,387.12,387.16,60819,4786301
268.1,267.66,263.285,264.79,263735,19658751,254.97971168669997,250.76308257,241.16119217189998,242.333091,825388,101854187.85418786,392.64,390.68,387.67,389.26,63843,3757204
266.53,264.51,262.18,265.65,233466,19519108,253.06308027,234.34309899,233.62643304,252.10308123,875138,99509319.50931951,388.85,386.23,385.5,387.85,64314,3601967
265.94,253.67,252.04,265.88,432652,35868450,239.77309356,233.06976693000001,228.368104965,236.84642981999997,691927,87931047.93104793,388.15,382.76,380.96,385.7,75058,3906578
253.55,252.72,248.11,250.19,388753,29497423,242.05972460669997,237.03976296,225.0331083,225.4997745,769778,97954594.95459495,383.88,380.8,376.58,377.01,88698,4665153
255.1374,254.08,245.94,250.57,338720,25102823,238.65309468,238.31309502000002,229.333104,234.89643177000002,600569,78557577.55757757,380.49,379.88,372.97,375.55,91676,4885943
260.3699,256.72,254.7727,255.72,320549,29774050,243.6230563767,240.0664266,236.88976311,239.99975999999998,519686,69683088.68308869,387.22,387.13,382.51,384.55,64477,3959038
260.84,254.25,253.3,259.75,259992,20975034,250.51641614999997,240.54642611999998,239.60309372999998,244.93642172999998,642641,82537510.53751054,391.05,384.0,382.65,390.36,72721,3743632
259.72,259.53,253.68,257.575,285207,25012562,247.13975286,245.52975447,236.97642968999997,244.999755,623005,80890190.8901909,394.89,394.32,387.4,388.03,74025,4683986
264.87,262.27,258.91,259.9,292189,22788282,250.66308267,247.4997525,243.48275651699998,246.78308655,751732,88864177.86417787,398.31,396.76,393.09,394.45,84776,4862317
264.89,264.84,257.03,259.79,266470,22404675,273.26639339999997,271.70639496,254.8664118,255.10641156,1184823,142032319.03231904,400.91,400.81,393.71,396.2,89699,8258645
265.33,260.36,259.07,265.24,275094,21881290,280.78638588,272.24306109,270.71306261999996,276.21972378,908549,103472950.47295047,402.24,397.24,394.8049,400.99,84851,6173760
261.5,258.83,256.81,260.995,245812,21055998,274.14639252,268.4330649,267.3997326,272.21639445,561058,64073569.073569074,398.55,397.65,395.29,397.82,68225,3960308
259.88,251.9,249.57,259.86,523735,39347957,267.3096993567,258.85974114,256.26307707,266.51306682,551723,66820824.820824824,396.09,392.93,391.98,395.8601,59988,4115469
270.05,268.74,258.85,261.16,539331,45994049,275.9253240744,274.81972518,261.7897715433,263.80973618999997,671564,88110076.11007611,404.98,403.09,396.18,396.45,65525,4904500
277.84,276.41,267.87,269.75,413167,33459327,283.2997167,280.8997191,272.7997272,280.0663866,700681,84723075.72307573,408.91,408.21,400.26,403.97,80802,5250430
282.0,280.74,276.63,277.7,359386,32152752,298.31970168,297.14970285,279.09972089999997,280.6997193,783953,95312978.31297831,415.2,414.28,408.92,409.83,67407,4438456
281.28,278.01,275.84,277.82,296190,21539580,311.87792145509997,297.27636939,294.999705,301.274698725,1085383,117043005.04300505,415.58,412.95,410.57,411.34,59910,3757498
277.89,274.82,272.38,276.0,302750,22754184,307.8330255,300.58636608,292.666374,294.00303933,808466,95577563.57756358,415.15,410.32,408.95,411.27,60467,4000308
283.5,282.47,276.61,276.76,305573,23518874,309.54969044999996,307.39635927,301.14969885,304.999695,746899,80091185.0911851,417.9,416.72,412.21,412.49,70429,4612020
283.8,283.65,280.1677,281.8,242902,18098668,313.60635306,308.63302469999996,304.999695,310.999689,694807,72256389.25638926,417.26,416.32,414.65,416.57,64454,4000158
283.65,282.91,278.68,279.15,240178,16774606,304.6063287267,288.16971183,285.544381122,302.66969732999996,1123824,113173010.17301017,416.35,415.59,411.78,411.83,47094,2971294
285.92,280.32,279.32,284.05,258506,18757818,305.1996948,290.42304291,289.0851109146,294.999705,925611,99365373.36537337,419.84,415.23,414.0,417.5,64997,4304661
283.08,282.3,277.61,279.64,264734,23405238,292.39637427,283.33305,279.35305397999997,290.29304304,806269,86244767.24476725,414.89,413.49,412.38,414.43,48186,2491436
289.81,289.16,286.94,288.17,301912,24687845,297.50970249,294.35637231,283.36971662999997,297.06636960000003,888684,94918966.91896692,422.36,422.15,418.97,421.01,42874,3837163
291.21,287.02,286.51,290.85,250692,20065938,298.23636843,286.62971337,285.83304749999996,296.51303681999997,726685,70155115.15511516,427.21,422.3,421.47,425.26,63126,4909930
291.91,291.91,286.94,288.48,236645,22619675,300.15969984,300.02969997,285.0330483,289.41471058499997,676771,79657366.65736666,429.48,429.25,423.28,424.3,48178,4492585
294.18,293.47,290.11,291.0,220401,18085654,313.1330202,309.31969068,301.22969877,301.78636488,825109,89359256.35925636,431.69,431.14,427.0,427.13,41376,2596400
294.04,292.71,290.42,291.99,238194,18102882,314.666352,306.56302677,302.88303045,311.666355,805572,88136410.13641013,434.0299,432.04,429.2399,430.05,52419,3596597
293.35,291.32,289.47,289.74,243422,18253358,309.65635701,303.99636267,300.0330333,303.39636327,611535,68766038.76603878,431.81,428.79,426.81,428.2,53707,4063557
291.91,290.17,289.08,290.189,220665,17186192,306.4996935,302.86969713,301.85303147999997,305.999694,490140,47500583.5005835,430.89,430.05,427.78,429.14,42122,2709938
289.25,286.15,285.56,288.9,242758,20570033,300.35969964000003,296.66637,292.4997075,298.999701,589024,61395448.395448394,427.54,424.36,423.47,427.26,49380,4063299
282.46,277.75,277.22,282.08,291816,25061070,292.3997076,289.91304342,286.29638037,291.91304142,587357,55843402.84340285,419.39,415.46,414.58,419.28,57728,5263526
278.86,276.44,275.4,276.44,216859,17527409,298.8263345067,296.45303688,287.92304541,291.45304188,576125,63985107.98510799,417.6,414.54,413.94,415.09,54060,4201647
277.23,275.79,275.11,275.41,225085,18137019,303.64636302,297.09636957,296.4997035,297.56303577,594436,57259773.25977326,417.3199,415.83,413.58,414.33,42525,2673960
279.02,278.85,274.52,277.33,207794,16583407,302.96,296.07,291.6,302.36,1041466,53230013.0,421.81,421.69,416.3526,417.48,32504,2383268
280.34,268.09,267.98,279.08,333187,27549307,302.0,288.09,287.47,297.43,984030,57163947.0,422.16,407.28,407.28,421.7,77540,5994509
267.4,265.23,263.85,265.85,268267,20338544,287.74,284.82,280.7,282.83,693163,41864742.0,407.96,404.83,403.3,404.32,59505,4601529
267.05,262.97,260.66,266.67,273161,22767071,288.48,277.7,272.65,287.865,827146,50541759.0,406.205,400.19,398.1,405.98,71776,5693746
267.11,261.47,261.33,265.39,273069,24791834,281.25,275.61,271.81,280.62,756730,52107337.0,403.3,397.18,397.09,402.0,72331,6263360
260.89,260.4,255.41,258.87,332384,23263431,277.58,277.16,266.15,272.575,836024,54287024.0,398.82,398.54,392.06,394.9,79059,4934115
264.74,256.06,254.47,261.695,308514,22855380,282.35,270.21,269.08,281.065,760296,50890090.0,403.6526,394.28,392.33,402.38,77250,4179488
257.83,253.25,251.94,256.2,295717,21328242,275.99,274.42,265.74,272.675,852787,55859984.0,396.26,392.71,390.45,395.25,73392,4866862
258.83,258.09,253.22,254.7,259248,24126700,283.84,283.7,272.27,273.1,717324,50028916.0,400.67,399.82,392.28,392.42,74272,6619517
260.43,258.52,254.79,257.51,256506,20319911,289.5,289.26,279.76,281.3,713364,53713124.0,402.94,402.34,396.2,397.39,60951,4018277
265.23,264.46,260.29,260.5,279508,22093190,299.85,299.68,291.245,291.67,781284,54470854.0,409.67,408.76,404.65,404.8,34064,2589182
267.45,266.65,265.16,265.78,230393,18747690,305.49,304.42,300.4,300.72,766855,48674604.0,413.94,413.17,410.65,410.96,40712,2797261
260.4,251.99,251.59,258.84,431420,33353318,297.3999,292.13,290.4,292.9,985167,68229619.0,405.21,395.14,394.01,403.94,66664,5094885
254.23,252.22,249.86,253.53,303097,23912954,306.0,302.61,291.64,292.24,951744,72628653.0,398.24,396.65,393.14,396.46,55361,4272537
251.4,245.38,244.02,249.77,437477,31530948,309.12,303.75,300.7247,301.825,855304,64795523.0,398.03,392.07,390.82,395.06,57261,4178125
245.3,244.74,242.0627,244.26,363898,39791768,303.71,303.35,295.6005,299.605,757865,87087786.0,389.86,389.1,385.69,387.73,59265,5107452
245.14,244.52,240.85,242.465,327277,26826931,309.84,309.07,297.8,300.09,842284,60231156.0,392.17,392.13,385.76,385.8,36583,2901217
243.51,242.45,239.64,242.065,322476,26660299,313.33,308.73,305.58,306.91,819819,61642783.0,389.66,387.52,384.765,388.66,53251,4101447
247.66,238.95,238.9,244.27,356095,28625557,313.8,300.8,300.63,308.29,837930,62555656.0,392.93,380.91,380.9,389.72,103005,7367046
243.86,240.98,237.57,237.8704,368592,31061162,301.29,288.59,285.82,299.86,1086011,70545413.0,381.1,377.69,376.92,380.11,72375,7497164
241.13,237.92,235.2,239.54,402916,34176048,284.5,275.33,272.82,283.09,1057063,63748362.0,374.02,371.42,366.695,373.98,82018,6261161
241.45,237.45,236.9,237.045,298279,27694190,284.09,276.01,270.31,271.83,909217,58076913.0,371.72,365.87,364.51,367.94,67302,7292707
241.8,236.41,234.5,239.98,313534,27018732,288.67,282.94,277.51,283.84,857133,61925185.0,371.93,364.93,362.35,369.53,86168,10194730
242.33,241.07,234.73,236.81,321344,29029679,289.0,287.81,277.57,283.08,739948,54664809.0,373.8,372.02,364.07,365.82,101151,7013107
239.95,237.5,234.41,238.89,325000,27484233,283.65,268.21,265.78,282.76,1125573,77620642.0,368.56,364.37,361.18,368.34,78261,5705464
240.54,232.9,232.73,238.29,349461,35694832,275.57,265.25,262.47,266.145,927857,67726598.0,367.35,358.65,358.53,363.3,77961,7337538
241.61,240.74,234.66,235.41,310570,28880357,255.16,242.4,241.01,254.5,1539826,98363541.0,370.07,368.14,360.67,362.55,76106,5613443
250.36,248.88,244.975,245.09,363475,34888416,257.5,249.44,242.01,250.52,1313286,109578535.0,379.53,379.41,373.87,373.89,64839,4489584
250.58,249.2,244.1,245.99,240367,20347136,246.6697,240.81,233.27,245.01,1172525,86982673.0,381.0,378.52,372.46,374.88,59490,5384491
250.34,246.79,246.08,247.93,248352,20239886,244.58,238.13,235.35,239.44,827247,69298437.0,380.23,374.78,374.26,377.14,60915,4463387
241.32,234.24,233.17,240.902,434173,37769602,234.5715,223.07,222.02,233.935,1245277,83916800.0,370.78,364.33,362.42,370.47,55790,4252809
234.559,229.25,226.73,233.05,379327,29743608,226.99,222.96,218.3582,223.93,890251,67925018.0,365.7,361.62,359.15,365.47,48704,4113915
229.06,225.41,224.11,227.62,349682,30473954,225.75,216.5,215.0,220.945,926043,77013202.0,364.4896,359.14,357.17,359.7,56433,5748920
227.86,225.75,223.96,225.4,260518,21903937,219.2999,217.24,211.51,215.33,809808,66860699.0,361.25,357.98,357.77,359.67,53356,4127599
236.1,234.24,219.13,219.85,489794,42551818,222.99,221.72,206.22,208.3,1157760,91483045.0,369.02,367.51,349.53,350.61,91238,7341130
237.24,228.56,228.34,235.54,342373,30198588,226.26,204.99,204.16,224.01,1283329,94124511.0,371.73,359.09,358.43,370.04,66637,5333543
238.96,237.53,235.135,235.82,305966,28142268,221.86,219.35,209.45,210.04,954631,79428810.0,369.44,368.33,365.48,365.5,61517,3907063
243.93,238.5,235.37,243.24,325506,26329591,229.82,220.19,217.25,229.5,841838,75891905.0,376.96,372.55,369.08,376.69,57233,6820752
239.61,236.48,234.29,237.04,232870,19985698,222.93,222.04,217.78,219.8,864644,66571479.0,373.36,370.1,367.05,370.48,62901,4855609
241.31,236.15,234.87,235.77,255775,21811015,215.55,207.28,202.0,208.28,1546087,117798062.0,374.17,366.95,366.135,369.52,60475,4991420
243.0,242.12,234.5,234.74,290614,26299733,214.66,214.44,203.8,206.415,903061,75713754.0,376.3477,375.81,365.1,366.62,63518,4183647
247.84,247.25,241.295,243.76,321984,24911212,213.5,211.25,198.5863,205.82,1305816,100446765.0,381.62,380.43,374.6504,377.47,61579,4184650
251.04,250.66,245.83,247.26,431898,34775505,224.3498,222.415,210.0,210.1,1050829,96507870.0,386.87,386.54,380.29,380.37,58634,4968316
238.3,231.32,230.06,231.17,979052,82684846,230.6,224.64,218.2,219.4,922631,85327078.0,389.1853,383.62,382.97,383.21,66896,5089692
233.69,226.75,225.78,231.04,502651,40424645,233.81,225.09,222.85,229.77,740945,61638824.0,386.59,381.58,380.91,384.7,62278,4389160
236.6,235.87,226.05,226.24,453458,40647724,228.86,228.52,216.35,225.4,794354,69152386.0,391.15,390.53,381.28,381.49,60857,4090176
234.92,232.13,231.15,233.76,310749,28357265,229.85,227.54,221.94,226.19,717882,61554341.0,390.6897,387.79,386.86,388.03,74366,6355996
235.74,228.17,227.325,234.6,355474,30592271,237.3951,227.82,227.28,234.05,701489,62688822.0,392.0,386.25,384.95,391.77,51601,7292193
231.3,220.1,220.04,229.46,463715,38407008,227.8699,214.98,214.82,226.04,802301,63070293.0,390.21,376.35,376.22,385.58,84724,6806076
220.41,214.25,213.98,220.09,461770,36633922,221.2,215.31,210.14,211.36,644110,56538848.0,375.69,372.57,370.31,372.94,51923,3496775
221.59,221.39,213.431,217.55,410751,36789063,223.8,207.47,203.08,222.6,1202729,98622212.0,380.4,377.84,371.53,378.51,61111,4572684
228.41,227.87,221.28,221.99,346832,33497979,208.9,197.08,196.66,208.65,1347595,93916520.0,382.14,381.53,377.08,379.27,53147,3778154
231.65,228.87,225.84,228.7,328460,28192548,195.2,191.3,186.75,194.02,1540662,128803404.0,386.68,383.6,379.2701,382.68,51743,3781161
228.6327,224.51,224.33,227.37,275125,27852910,195.89,177.59,177.12,190.775,1577358,127062659.0,382.71,375.77,375.18,381.43,40785,8459078
243.33,242.98,235.0,235.43,490190,46268021,191.0,190.72,180.03,189.9,1406974,132703015.0,396.7,396.35,387.27,389.63,52691,4527284
247.99,247.11,241.93,242.99,368001,34620246,196.52,195.97,182.59,186.0,1168921,114403575.0,401.06,400.17,395.11,397.34,51853,3746343
243.91,241.55,239.21,241.985,351680,31123340,195.73,190.95,186.34,192.77,953197,92226649.0,401.905,396.81,396.58,398.36,58847,6093933
247.0,241.97,240.03,245.66,377450,31390117,200.8237,194.42,192.06,195.88,984842,91293785.0,404.03,400.18,396.2,402.9,76501,6157269
243.8,241.73,240.42,242.79,270175,24093272,192.57,186.92,185.66,191.51,812208,66567599.0,399.45,397.24,396.49,398.45,50045,4086712
243.25,241.68,237.63,237.78,267476,23123544,186.16,183.17,180.9,183.96,772735,64335970.0,396.65,395.9,391.81,392.21,34398,3341881
243.74,241.22,239.03,243.51,265827,27613523,185.19,180.19,176.55,185.05,944090,76048866.0,399.5,397.78,394.73,399.44,41098,2504927
244.67,242.05,241.19,241.43,270840,26394700,176.77,167.87,167.54,175.85,1251918,92882712.0,397.47,396.26,394.39,396.38,33807,2302751
245.31,245.03,240.71,243.59,216514,19665699,170.92,169.91,166.185,168.63,863696,78452327.0,401.81,401.72,396.88,398.33,38875,3314591
248.28,247.58,244.27,245.105,229081,19508462,183.62,183.2,172.5,173.57,1195367,109536709.0,404.69,404.12,401.11,401.27,36699,2267636
248.7,247.49,246.73,247.31,126714,9200772,185.2,182.86,180.63,185.06,584237,50672739.0,404.69,404.09,403.33,403.61,25175,1202538
246.65,241.76,240.8,246.08,273059,24810271,188.5,182.92,179.0,179.96,975432,93038148.0,402.56,397.69,396.8225,400.8301,44292,2508442
242.79,240.33,238.21,241.4,222057,17956313,186.38,180.83,178.75,184.99,883443,83357111.0,399.03,397.01,395.0,397.76,43695,4447838
